id,name,description,manufacturer,price,name_clean,description_clean,manufacturer_clean,price_clean,brand_clean,price_flag
209026634,Toshiba 42RV535U - 42' Widescreen 1080p LCD HDTV w/ Cinespeed - Piano Black,,Toshiba,$789.98,toshiba 42rv535u  42 widescreen 1080p lcd hdtv w cinespeed  piano black,,toshiba,789.98,toshiba,False
209026638,Toshiba 52RV535U - 52' Widescreen 1080p LCD HDTV w/ Cinespeed - Piano Black,,Toshiba,,toshiba 52rv535u  52 widescreen 1080p lcd hdtv w cinespeed  piano black,,toshiba,,toshiba,True
209028436,ELECTROLUX STICK VACUUM REPLACES EL1000A,,Eureka,,electrolux stick vacuum replaces el1000a,,eureka,,eureka,True
209085175,SAMSUNG 4GB PORTABLE MLTIMDIA PLYR BLK - YPS-S3JAB/XAA,,Samsung,$59.00,samsung 4gb portable mltimdia plyr blk  ypss3jabxaa,,samsung,59.0,samsung,False
209085184,BLUEANT BLUETOOTH HS DUAL MIC NIC - 091004,,BlueAnt,$99.99,blueant bluetooth hs dual mic nic  091004,,blueant,99.99,blueant,False
209114390,Yamaha YAS-71 Front Surround System - YAS-71BL,,Yamaha,,yamaha yas71 front surround system  yas71bl,,yamaha,,yamaha,True
209114551,Canon PowerShot SX110 IS Digital Camera - Silver - 2666B001,"Canon PowerShot SX110 IS 9 Megapixel Digital Camera w/ 10x Optical Zoom, 3' LCD, ISO 1600, Optical Image Stabilizer - Silver",Canon,,canon powershot sx110 is digital camera  silver  2666b001,canon powershot sx110 is 9 megapixel digital camera w 10x optical zoom 3 lcd iso 1600 optical image stabilizer  silver,canon,,canon,True
209114552,Canon PowerShot A1000 IS Digital Camera - Gray - 3210B001,"Canon PowerShot A1000 IS 10 Megapixel Digital Camera w/ 4x Optical Zoom, 2.5 LCD, Optical Image Stabilizer, & Face Detection - Gray",Canon,,canon powershot a1000 is digital camera  gray  3210b001,canon powershot a1000 is 10 megapixel digital camera w 4x optical zoom 25 lcd optical image stabilizer  face detection  gray,canon,,canon,True
209114575,VMware Fusion 2 - VMFM20BX2,,SMITH MICRO,,vmware fusion 2  vmfm20bx2,,smith micro,,smith,True
209122918,Canon CLI-221 Black Ink Cartridge - 2946B001,Black,Canon,$11.99,canon cli221 black ink cartridge  2946b001,black,canon,11.99,canon,False
209122921,Canon CLI-221 Gray Ink Cartridge - 2950B001,Gray,Canon,$11.99,canon cli221 gray ink cartridge  2950b001,gray,canon,11.99,canon,False
209122924,Canon CLI-221 Yellow Ink Cartridge - 2949B001,Yellow,Canon,$11.99,canon cli221 yellow ink cartridge  2949b001,yellow,canon,11.99,canon,False
209194240,Nikon D90 Digital SLR Camera with AF-S DX Nikkor 18-105mm f/3.5-5.6G ED VR Lens - 25448,"Nikon D90 12 Megapixel Digital SLR Camera w/ 3' LCD, Live View, 18-105mm Lens, 4.5 fps Burst & In-Camera Image Editing",Nikon,"$1,159.88",nikon d90 digital slr camera with afs dx nikkor 18105mm f3556g ed vr lens  25448,nikon d90 12 megapixel digital slr camera w 3 lcd live view 18105mm lens 45 fps burst  incamera image editing,nikon,1159.88,nikon,False
209194241,"Nikon D90 12 Megapixel Digital SLR Camera w/ 3' LCD, Live View, 4.5 fps Burst & In-Camera Image Editing - Body Only - 25446",,Nikon,$899.95,nikon d90 12 megapixel digital slr camera w 3 lcd live view 45 fps burst  incamera image editing  body only  25446,,nikon,899.95,nikon,False
209199789,Canon PIXMA iP4600 Inkjet Color Photo Printer - 2909B002,,Canon,,canon pixma ip4600 inkjet color photo printer  2909b002,,canon,,canon,True
209208547,Sony VAIO JS All-in-One Desktop - VGCJS130J/B,"Sony VAIO VGC-JS130J/B Desktop 20.1-Inch All-in-one PC -2.5 GHz Intel Pentium Dual-Core E5200 Processor, 4 GB RAM, 500 GB Hard Drive, Vista Premium - Black",Sony,"$1,028.53",sony vaio js allinone desktop  vgcjs130jb,sony vaio vgcjs130jb desktop 201inch allinone pc 25 ghz intel pentium dualcore e5200 processor 4 gb ram 500 gb hard drive vista premium  black,sony,1028.53,sony,False
209208655,"LN52A860 52' LCD TV (Widescreen, 1920x1080, HDTV)",,Samsung,"$2,499.99",ln52a860 52 lcd tv widescreen 1920x1080 hdtv,,samsung,2499.99,samsung,False
209208661,Samsung 9 Series LN55A950 55' LCD TV,"55' - ATSC, NTSC - 181 Channels - 16:9 - 1920 x 1080 - Surround - HDTV - 1080p",Samsung,"$4,049.98",samsung 9 series ln55a950 55 lcd tv,55  atsc ntsc  181 channels  169  1920 x 1080  surround  hdtv  1080p,samsung,4049.98,samsung,False
209208663,TiVo TCD658000 - HD XL Digital Video Recorder,,TiVo,$544.07,tivo tcd658000  hd xl digital video recorder,,tivo,544.07,tivo,False
209208718,Canon PIXMA MP620 Wireless Photo All-In-One Inkjet Printer - 2921B002,,Canon,,canon pixma mp620 wireless photo allinone inkjet printer  2921b002,,canon,,canon,True
209208719,Canon PIXMA MP980 Wireless All-in-One Color Photo Inkjet Printer - 2922B002,,Canon,,canon pixma mp980 wireless allinone color photo inkjet printer  2922b002,,canon,,canon,True
209245958,Sony VAIO RT All-in-One Desktop - VGCRT150Y,"Sony VAIO RT150Y All In One Desktop Computer 2.66Ghz Intel Core 2 Quad 9400 Processor, 8GB RAM, 1TB Hard Drive, BD-RE Drive, NVIDIA GeForce 9600M GT, 25.5' WUXGA HD Display, Windows Vista Ultimate",Sony,,sony vaio rt allinone desktop  vgcrt150y,sony vaio rt150y all in one desktop computer 266ghz intel core 2 quad 9400 processor 8gb ram 1tb hard drive bdre drive nvidia geforce 9600m gt 255 wuxga hd display windows vista ultimate,sony,,sony,True
209245960,Sony VAIO LV All-in-One Desktop - VGCLV150J,"Sony VAIO VGC-LV150J Desktop 24-Inch All-in-One PC - 2.53 GHz Intel Core 2 Duo E7200 Processor, 4 GB RAM, 500 GB Hard Drive, Blu-ray Drive, Windows Vista Home Premium- Silver",Sony,"$1,954.27",sony vaio lv allinone desktop  vgclv150j,sony vaio vgclv150j desktop 24inch allinone pc  253 ghz intel core 2 duo e7200 processor 4 gb ram 500 gb hard drive bluray drive windows vista home premium silver,sony,1954.27,sony,False
209245965,Sony VAIO AW110J/H Notebook - VGNAW110J/H,"Sony Vaio AW Series AW110JH Notebook 2.26GHz Intel Core 2 Duo P8400, 4GB RAM, 320GB Hard Drive, DVD +/- RW w/ Blu-ray Disc Support, Wireless 802.11a/b/g/n, NVIDIA GeForce 9300M, 18.4' XBRITE-ECO LCD Display, Webcam & Mic, Windows Vista Home Premium",Sony,,sony vaio aw110jh notebook  vgnaw110jh,sony vaio aw series aw110jh notebook 226ghz intel core 2 duo p8400 4gb ram 320gb hard drive dvd  rw w bluray disc support wireless 80211abgn nvidia geforce 9300m 184 xbriteeco lcd display webcam  mic windows vista home premium,sony,,sony,True
209253738,Canon VIXIA HG20 High Definition Camcorder - 3085B001AA,,Canon,$557.64,canon vixia hg20 high definition camcorder  3085b001aa,,canon,557.64,canon,False
209253739,Canon VIXIA HG21 High Definition Camcorder - 2704B001AA,,Canon,$798.97,canon vixia hg21 high definition camcorder  2704b001aa,,canon,798.97,canon,False
209273200,Canon DC310 Digital Camcorder - 2694B001,"Canon DC310 DVD Camcorder w/ 41x Advanced Zoom, Built-in Lens Cover, Image Stabilization, & Canon Exclusive- DIGIC DV II",Canon,$289.95,canon dc310 digital camcorder  2694b001,canon dc310 dvd camcorder w 41x advanced zoom builtin lens cover image stabilization  canon exclusive digic dv ii,canon,289.95,canon,False
209297152,Sony ICF-S79W Weather Band Digital Shower Radio - ICFS79W,,Sony,$42.00,sony icfs79w weather band digital shower radio  icfs79w,,sony,42.0,sony,False
209297154,Sony DVP-NC800H/S DVD Player - DVP-NC800HS,"DVD+RW, DVD-RW, DVD+R, DVD-R, CD-RW - DVD Video, CD-DA, JPEG, MP3, SVCD, Video CD Playback - 5 Disc(s) - Progressive Scan - Silver",Sony,$128.69,sony dvpnc800hs dvd player  dvpnc800hs,dvdrw dvdrw dvdr dvdr cdrw  dvd video cdda jpeg mp3 svcd video cd playback  5 discs  progressive scan  silver,sony,128.69,sony,False
209297157,Sony BRAVIA M Series KDL-19M4000 19' LCD TV - kdl19m4000s,"19' - ATSC, NTSC - 16:9 - 1440 x 900 - Dolby - HDTV - 1080i, 1080p",Sony,$379.72,sony bravia m series kdl19m4000 19 lcd tv  kdl19m4000s,19  atsc ntsc  169  1440 x 900  dolby  hdtv  1080i 1080p,sony,379.72,sony,False
209297200,GE GSD4000NWW Dishwasher with 5 Wash Cycles STD TUB ESTAR ( White) - gsd4000nww,,GE,$313.29,ge gsd4000nww dishwasher with 5 wash cycles std tub estar  white  gsd4000nww,,ge,313.29,ge,False
209297205,GE GSD2400NWW Dishwasher with 5 Wash Cycles - gsd2400nww,,GE,$272.01,ge gsd2400nww dishwasher with 5 wash cycles  gsd2400nww,,ge,272.01,ge,False
209301534,4G Nano ToughSkin - Black - NN4-TS-BLK,,Speck Products,$18.58,4g nano toughskin  black  nn4tsblk,,speck products,18.58,speck,False
209302310,Sony VAIO CS110E/R Notebook - VGNCS110E/R,"Sony VAIO CS Series CS110E/R Notebook Intel Core 2 Duo T5800 2.0GHz, 3GB, 250GB HDD, 14.1' Widescreen, DVD+/-RW DL, Bluetooth, 802.11 a/b/g/n, Microsoft Vista Home Premium (Red)",Sony,$965.00,sony vaio cs110er notebook  vgncs110er,sony vaio cs series cs110er notebook intel core 2 duo t5800 20ghz 3gb 250gb hdd 141 widescreen dvdrw dl bluetooth 80211 abgn microsoft vista home premium red,sony,965.0,sony,False
209306028,Samsung 9 Series LN46A950 46' LCD TV,"46' - ATSC, NTSC - 181 Channels - 16:9 - 1920 x 1080 - Surround - HDTV - 1080p",Samsung,"$2,699.98",samsung 9 series ln46a950 46 lcd tv,46  atsc ntsc  181 channels  169  1920 x 1080  surround  hdtv  1080p,samsung,2699.98,samsung,False
209306029,Onkyo TX-SR706 A/V Receiver - TXSR706B,"Dolby Digital Plus, Dolby TrueHD, DTS-HD, THX Select 2FM, AM, XM",Onkyo,$595.97,onkyo txsr706 av receiver  txsr706b,dolby digital plus dolby truehd dtshd thx select 2fm am xm,onkyo,595.97,onkyo,False
209307663,Sony VAIO NS190J/S Notebook - VGNNS190J/S,"Sony VAIO NS Series NS190JS Notebook 2GHz Intel Core 2 Duo T5800, 4GB RAM, 250GB Hard Drive, DVD+/-R/RW w/ Blu Ray support, Wireless Link 5100AGN, Intel Graphics Media Accelerator 4500MHD, 15.4' WXGA LCD Display, Windows Vista Home Premium (Silver)",Sony,$949.99,sony vaio ns190js notebook  vgnns190js,sony vaio ns series ns190js notebook 2ghz intel core 2 duo t5800 4gb ram 250gb hard drive dvdrrw w blu ray support wireless link 5100agn intel graphics media accelerator 4500mhd 154 wxga lcd display windows vista home premium silver,sony,949.99,sony,False
209310241,Canon PowerShot SX10 IS Digital Camera - 2665B001,"Canon PowerShot SX10 IS 10 Megapixel Digital Camera w/ 20x Optical Zoom, 28mm Wide Lens, 2.5' LCD, Motion Detection, & Red Eye Correction",Canon,$339.88,canon powershot sx10 is digital camera  2665b001,canon powershot sx10 is 10 megapixel digital camera w 20x optical zoom 28mm wide lens 25 lcd motion detection  red eye correction,canon,339.88,canon,False
209310243,Canon PowerShot SD880 IS Digital Camera - Silver - 3197B001,"Canon PowerShot SD880 IS 10 Megapixel Digital Camera w/ UA Lens, 4x Optical Zoom, 28mm Wide Lens, Optical Image Stabilizer, & PureColor II 3' LCD - Silver",Canon,$246.88,canon powershot sd880 is digital camera  silver  3197b001,canon powershot sd880 is 10 megapixel digital camera w ua lens 4x optical zoom 28mm wide lens optical image stabilizer  purecolor ii 3 lcd  silver,canon,246.88,canon,False
209310245,"Canon PowerShot SD990 IS 14 Megapixel Digital Camera w/ 3.7x Optical Zoom, UA Len, Face Detection, 2.5 LCD, & ISO 1600 - Black - 2669B001",,Canon,$299.88,canon powershot sd990 is 14 megapixel digital camera w 37x optical zoom ua len face detection 25 lcd  iso 1600  black  2669b001,,canon,299.88,canon,False
209310248,"Canon PowerShot G10 14 Megapixel Digital Camera w/ 28mm Wide Lens, 5x Optical Zoom, 3' LCD, Face Detection & Red Eye Correction - 2663B001",,Canon,$409.88,canon powershot g10 14 megapixel digital camera w 28mm wide lens 5x optical zoom 3 lcd face detection  red eye correction  2663b001,,canon,409.88,canon,False
209310260,Apple iPod Shuffle 1GB Flash MP3 Player - MB811LL/A,1GB Flash Memory - Pink,Apple,$49.00,apple ipod shuffle 1gb flash mp3 player  mb811lla,1gb flash memory  pink,apple,49.0,apple,False
209310268,"Nokia N96 Unlocked Phone - 16GB, 5MP Camera with Carl Zeiss Optics and Dual-LED Flash and Auto-Focus, Built-In GPS, WiFi, - 002G6Q3",,NOKIA - N SERIES - MULTIMEDIA,,nokia n96 unlocked phone  16gb 5mp camera with carl zeiss optics and dualled flash and autofocus builtin gps wifi  002g6q3,,nokia  n series  multimedia,,nokia,True
209310279,Belkin Folio for iPod touch - F8Z373,Leather - Black,Belkin,$19.99,belkin folio for ipod touch  f8z373,leather  black,belkin,19.99,belkin,False
209393521,Griffin 8245-IP2MGNFI Clarifi Protective case for Smartphone,Polycarbonate - Black,Griffin,$18.99,griffin 8245ip2mgnfi clarifi protective case for smartphone,polycarbonate  black,griffin,18.99,griffin,False
209393872,"Samsung LN46A860 46' LCD TV (Widescreen, 1920x1080, 50000:1, HDTV)",,Samsung,"$1,889.98",samsung ln46a860 46 lcd tv widescreen 1920x1080 500001 hdtv,,samsung,1889.98,samsung,False
209634135,"Canon PowerShot SD990 IS 14 Megapixel Digital Camera w/ 3.7x Optical Zoom, UA Len, Face Detection, 2.5 LCD, & ISO 1600 - Silver - 3191B001",,Canon,$299.88,canon powershot sd990 is 14 megapixel digital camera w 37x optical zoom ua len face detection 25 lcd  iso 1600  silver  3191b001,,canon,299.88,canon,False
209656935,AppleCare for iPod touch or iPod classic - MB591LL/A,,Apple,$49.99,applecare for ipod touch or ipod classic  mb591lla,,apple,49.99,apple,False
209656949,Apple iPod touch 32GB Flash Portable Media Player - MB533LL/A,"Audio Player, Video Player, Photo Viewer - 3.5' Color LCD - 32GB Flash Memory",Apple,$394.99,apple ipod touch 32gb flash portable media player  mb533lla,audio player video player photo viewer  35 color lcd  32gb flash memory,apple,394.99,apple,False
209656950,Apple iPod Classic 120GB Hard Drive Portable Media Player - MB562LL/A,"Audio Player, Video Player, Photo Viewer - 2.5' Color LCD - 120GB Hard Drive - Silver",Apple,$219.97,apple ipod classic 120gb hard drive portable media player  mb562lla,audio player video player photo viewer  25 color lcd  120gb hard drive  silver,apple,219.97,apple,False
209656951,Apple 8GB iPod nano Silver (4th Generation) - MB598LL/A,,Apple,$146.75,apple 8gb ipod nano silver 4th generation  mb598lla,,apple,146.75,apple,False
209656955,Apple 8GB iPod nano Blue (4th Generation) - MB732LL/A,,Apple,$146.75,apple 8gb ipod nano blue 4th generation  mb732lla,,apple,146.75,apple,False
209656956,Apple 8GB iPod nano Pink (4th Generation) - MB735LL/A,,Apple,$146.75,apple 8gb ipod nano pink 4th generation  mb735lla,,apple,146.75,apple,False
209656957,Apple 8GB iPod nano Purple (4th Generation) - MB739LL/A,,Apple,$146.75,apple 8gb ipod nano purple 4th generation  mb739lla,,apple,146.75,apple,False
209656959,Apple 8GB iPod nano Green (4th Generation) - MB745LL/A,,Apple,$139.88,apple 8gb ipod nano green 4th generation  mb745lla,,apple,139.88,apple,False
209656961,Apple iPod Classic 120GB Hard Drive Portable Media Player - MB565LL/A,"Audio Player, Video Player, Photo Viewer - 2.5' Color LCD - 120GB Hard Drive - Black",Apple,$219.97,apple ipod classic 120gb hard drive portable media player  mb565lla,audio player video player photo viewer  25 color lcd  120gb hard drive  black,apple,219.97,apple,False
209656962,Apple 8GB iPod nano Black (4th Generation) - MB754LL/A,,Apple,$146.75,apple 8gb ipod nano black 4th generation  mb754lla,,apple,146.75,apple,False
209656971,Apple iPod nano 16GB Flash Portable Media Player - MB913LL/A,"Audio Player, Video Player, Photo Viewer - 2' Color LCD - 16GB Flash Memory - Green",Apple,$178.99,apple ipod nano 16gb flash portable media player  mb913lla,audio player video player photo viewer  2 color lcd  16gb flash memory  green,apple,178.99,apple,False
209687172,Panasonic Lumix DMC-FZ28 Digital Camera - Black,"Panasonic DMC-FZ28K Lumix 10 Megapixel Digital Camera with 27mm LEICA DC VARIO-ELMARIT Lens, 18x Optical Zoom and Intelligent Auto Mode - Black",Panasonic,,panasonic lumix dmcfz28 digital camera  black,panasonic dmcfz28k lumix 10 megapixel digital camera with 27mm leica dc varioelmarit lens 18x optical zoom and intelligent auto mode  black,panasonic,,panasonic,True
209700735,USB POWER ADAPTER ACCS - MB352LL/B,,Apple,,usb power adapter accs  mb352llb,,apple,,apple,True
209704118,Belkin Switch-to-Mac Cable - F4U001,1 x USB - 1 x USB - 8ft - White,Belkin,$21.80,belkin switchtomac cable  f4u001,1 x usb  1 x usb  8ft  white,belkin,21.8,belkin,False
209705773,Apple iPod touch 8GB Flash Portable Media Player - MB528LLA,"Audio Player, Video Player, Photo Viewer - 3.5' Color LCD - 8GB Flash Memory",Apple,$229.00,apple ipod touch 8gb flash portable media player  mb528lla,audio player video player photo viewer  35 color lcd  8gb flash memory,apple,229.0,apple,False
209705774,Apple iPod touch 16GB Flash Portable Media Player - MB531LLA,"Audio Player, Video Player, Photo Viewer - 3.5' Color LCD - 16GB Flash Memory",Apple,$309.99,apple ipod touch 16gb flash portable media player  mb531lla,audio player video player photo viewer  35 color lcd  16gb flash memory,apple,309.99,apple,False
209705777,"Canon EOS 50D 15 Megapixel SLR Digital Camera with Live View & Face Detection, 3' LCD, 6.3fps & DIGIC 4 Image Processor - Body Only - 2807B006",,Canon,"$1,127.95",canon eos 50d 15 megapixel slr digital camera with live view  face detection 3 lcd 63fps  digic 4 image processor  body only  2807b006,,canon,1127.95,canon,False
209705778,"Canon EOS 50D 15 Megapixel SLR Digital Camera w/28-135MM IS USM Lens, Live View & Face Detection, 3' LCD, 6.3fps, DIGIC 4 Image Processor & HDMI output - 2807B005",,Canon,"$1,301.30",canon eos 50d 15 megapixel slr digital camera w28135mm is usm lens live view  face detection 3 lcd 63fps digic 4 image processor  hdmi output  2807b005,,canon,1301.3,canon,False
209720586,Coby Electronics TF-TV1514 15' LCD TV,"15' - Active Matrix TFT - ATSC, NTSC - 16:9 - 1280 x 800 - HDTV",Coby,$149.99,coby electronics tftv1514 15 lcd tv,15  active matrix tft  atsc ntsc  169  1280 x 800  hdtv,coby,149.99,coby,False
209869342,"LG 42PG20 - 42' Widescreen 720p Plasma HDTV - 20,000:1 Dynamic Contrast Ratio",,LG Electronics,,lg 42pg20  42 widescreen 720p plasma hdtv  200001 dynamic contrast ratio,,lg electronics,,lg,True
209869989,SONY 42IN BRAVIA LCD V-SERIES 1080P HDTV - KDL42V4100,,Sony,"$1,098.72",sony 42in bravia lcd vseries 1080p hdtv  kdl42v4100,,sony,1098.72,sony,False
209871973,Sony DPFD80 Digital Photo Frame,Photo Viewer - 8' LCD,Sony,,sony dpfd80 digital photo frame,photo viewer  8 lcd,sony,,sony,True
209890560,Transcend 2.5 Solid State Disk (SSD) 128GB SATA MLC with Build-In ECC - TS128GSSD25S-M,,TRANSCEND INFORMATION,,transcend 25 solid state disk ssd 128gb sata mlc with buildin ecc  ts128gssd25sm,,transcend information,,transcend,True
209890796,VholdR 2200 Mount Adhesive (Black),,VholdR,,vholdr 2200 mount adhesive black,,vholdr,,vholdr,True
209891039,Denon AVR2809CI A/V Receiver,"Dolby Pro Logic IIx, Dolby Digital EX, DTS-ES Discrete, DTS-ES Matrix, DTS Neo:6, Dolby TrueHD, Dolby Digital Plus, Neural SurroundAM, FM",Denon,"$1,198.00",denon avr2809ci av receiver,dolby pro logic iix dolby digital ex dtses discrete dtses matrix dts neo6 dolby truehd dolby digital plus neural surroundam fm,denon,1198.0,denon,False
209891040,"TH-58PZ850U 58' Plasma TV (Widescreen, 1920x1080, 30,000:1, HDTV) - TH58PZ850U",,Panasonic,"$2,999.97",th58pz850u 58 plasma tv widescreen 1920x1080 300001 hdtv  th58pz850u,,panasonic,2999.97,panasonic,False
209896109,MOTOROLA T305 BLUETOOTH VISOR SPEAKER PHONE CAR KIT - RETAIL - 89082J,,Motorola,$46.93,motorola t305 bluetooth visor speaker phone car kit  retail  89082j,,motorola,46.93,motorola,False
209896693,Aliph Jawbone 2 Silver Bluetooth Headset - Retail - 84442VRP,,Jawbone,$89.99,aliph jawbone 2 silver bluetooth headset  retail  84442vrp,,jawbone,89.99,jawbone,False
209901963,"Sony VAIO CS Series VGN-CS180J/W 14.1-Inch Notebook 2.26 GHz Intel Core 2 Duo P8400 Processor, 4 GB RAM, 320 GB Hard Drive, Blu-ray Drive, Vista Home Premium- White - VGNCS180J/W",,Sony,"$1,219.00",sony vaio cs series vgncs180jw 141inch notebook 226 ghz intel core 2 duo p8400 processor 4 gb ram 320 gb hard drive bluray drive vista home premium white  vgncs180jw,,sony,1219.0,sony,False
209901964,Sony VAIO CS180J/Q Notebook - VGNCS180J/Q,"Sony VAIO CS Series VGN-CS180J/Q 14.1-Inch Notebook 2.26 GHz Intel Core 2 Duo P8400 Processor, 4 GB RAM, 320 GB Hard Drive, Blu-ray Drive, Vista Home Premium- Black",Sony,"$1,239.97",sony vaio cs180jq notebook  vgncs180jq,sony vaio cs series vgncs180jq 141inch notebook 226 ghz intel core 2 duo p8400 processor 4 gb ram 320 gb hard drive bluray drive vista home premium black,sony,1239.97,sony,False
