id,name,description,price,name_clean,description_clean,price_clean,brand_clean,price_flag
37354,Panasonic Rechargeable Lithium-Ion 1320 mAh Battery Pack - VWVBG130,"Panasonic Rechargeable Lithium-Ion 1320 mAh Battery Pack - VWVBG130/ Rechargeable Lithium Ion Battery Type/ Compatible With HDC-SD9, HDC-HS9, HDC-SD5, HDC-SD1, HDC-SX5, SDR-H60, SDR-H40/41, SDR-H200, SDR-H18, VDR-D310, VDR-D50/51, VDR-D230, VDR-D220, VDR-D210, PV-GS500, PV-GS320, PV-GS85, PV-GS83, PV-GS90, PV-GS80/ 7.2V Power Consumption/ Black Finish",,panasonic rechargeable lithiumion 1320 mah battery pack  vwvbg130,panasonic rechargeable lithiumion 1320 mah battery pack  vwvbg130 rechargeable lithium ion battery type compatible with hdcsd9 hdchs9 hdcsd5 hdcsd1 hdcsx5 sdrh60 sdrh4041 sdrh200 sdrh18 vdrd310 vdrd5051 vdrd230 vdrd220 vdrd210 pvgs500 pvgs320 pvgs85 pvgs83 pvgs90 pvgs80 72v power consumption black finish,,panasonic,True
37360,Pioneer 6.5' 2-Way Marine White Speakers - TSMR1640FM,Pioneer 6.5' 2-Way Marine Speakers - TSMR1640FM/ 160 Watts Maximum Power Handling (30 Watts Nominal)/ 1-1/8' Poly-Ether Imide Dome Tweeter With Magnetic Fluid And Equalizer/ Tinsel Lead Wire And Terminals Are Gold-Plated For Extra Protection/ Call 888-228-5800 To Purchase This Clearance Item<br>  <b> Original Price:</b><font color='#000000'> $120.00</font> <br>  <b>Open/Display Item(OF): </b> <font color='#FF0000'>$62.00</font>,,pioneer 65 2way marine white speakers  tsmr1640fm,pioneer 65 2way marine speakers  tsmr1640fm 160 watts maximum power handling 30 watts nominal 118 polyether imide dome tweeter with magnetic fluid and equalizer tinsel lead wire and terminals are goldplated for extra protection call 8882285800 to purchase this clearance itembr  b original pricebfont color000000 12000font br  bopendisplay itemof b font colorff00006200font,,pioneer,True
37403,Canon Black EOS 50D Digital SLR Camera Body - EOS50DBODY,Canon Black EOS 50D Digital SLR Camera Body - EOS50DBODY/ 15.1 Megapixel CMOS Sensor/ DIGIC 4 Image Processor/ 3.0' Clear View LCD/ 9 Cross-Type High-Precision Sensors/ Enhanced Live View/ EOS Integrated Cleaning System/ Creative Auto/ HDMI Output/ 2807B006/ Black Finish,,canon black eos 50d digital slr camera body  eos50dbody,canon black eos 50d digital slr camera body  eos50dbody 151 megapixel cmos sensor digic 4 image processor 30 clear view lcd 9 crosstype highprecision sensors enhanced live view eos integrated cleaning system creative auto hdmi output 2807b006 black finish,,canon,True
37404,Canon Black EOS 50D Digital SLR Camera With 28-135MM Lens - 50D28135,Canon Black EOS 50D Digital SLR Camera With 28-135MM Lens - 50D28135/ 15.1 Megapixel CMOS Sensor/ DIGIC 4 Image Processor/ 3.0' Clear View LCD/ 9 Cross-Type High-Precision Sensors/ Enhanced Live View/ EOS Integrated Cleaning System/ Creative Auto/ HDMI Output/ Lens Peripheral Illumination Correction/ Black Finish,,canon black eos 50d digital slr camera with 28135mm lens  50d28135,canon black eos 50d digital slr camera with 28135mm lens  50d28135 151 megapixel cmos sensor digic 4 image processor 30 clear view lcd 9 crosstype highprecision sensors enhanced live view eos integrated cleaning system creative auto hdmi output lens peripheral illumination correction black finish,,canon,True
37405,Sony BRAVIA Theater Black Micro System - DAVIS50B,Sony BRAVIA Theater Black Micro System - DAVIS50B/ 5.1-Channel Surround Sound/ Golf Ball-Sized Speakers/ Compact Design/ S-AIR Digital Wireless Capability/ HDMI Connectivity/ BRAVIA Sync/ Digital Cinema Sound(DCS) Technology/ S-Master Digital Amplifier/ Portable Audio Enhancer/ Black Finish,,sony bravia theater black micro system  davis50b,sony bravia theater black micro system  davis50b 51channel surround sound golf ballsized speakers compact design sair digital wireless capability hdmi connectivity bravia sync digital cinema sounddcs technology smaster digital amplifier portable audio enhancer black finish,,sony,True
37421,AT&T Aliph Jawbone II Silver Bluetooth Headset - JAWBONE2S,"AT&T Aliph Jawbone II Silver Bluetooth Headset - JAWBONE2S/ Voice Activity Sensor/ Magnetic USB And Wall Charger/ Includes 4 Different Ear Loops And 3 Ear Buds/ Over 4 Hours Talk Time And 8 Days Standby Time/ Supports Bluetooth 1.1, 1.2 And 2.0/ Silver Finish",,att aliph jawbone ii silver bluetooth headset  jawbone2s,att aliph jawbone ii silver bluetooth headset  jawbone2s voice activity sensor magnetic usb and wall charger includes 4 different ear loops and 3 ear buds over 4 hours talk time and 8 days standby time supports bluetooth 11 12 and 20 silver finish,,att,True
37457,Toshiba 42' Regza TheaterWide Black Flat Panel LCD HDTV - 42RV535U,Toshiba 42' Regza TheaterWide Black Flat Panel LCD HDTV - 42RV535U/ 1080p Full HD CineSpeed Display/ 14-Bit PixelPure 4G Video Processor/ 4 HDMI Inputs/ Dynalight Dynamic Backlight Control/ ATSC/QAM/NTSC Tuner/ Color Temperature Control/ Colormaster Color Control/ Black Finish,,toshiba 42 regza theaterwide black flat panel lcd hdtv  42rv535u,toshiba 42 regza theaterwide black flat panel lcd hdtv  42rv535u 1080p full hd cinespeed display 14bit pixelpure 4g video processor 4 hdmi inputs dynalight dynamic backlight control atscqamntsc tuner color temperature control colormaster color control black finish,,toshiba,True
37462,Toshiba 52' Regza Black Flat Panel LCD HDTV - 52RV535U,"Toshiba 52' Regza Black Flat Panel LCD HDTV - 52RV535U/ 1080p (1920 x 1080) Full HD CineSpeed Display/ SRT Super Resolution Technology/ AutoView/ PixelPure 4G 14-Bit Internal Digital Video Processor To Reach 4,096 Levels Of Gradation/ DynaLight Backlight Control/ NTSC/ATSC/QAM Built-In TV Tuning/ Double Skin Thin-Line Bezel/ Deep Color/ Black Finish",,toshiba 52 regza black flat panel lcd hdtv  52rv535u,toshiba 52 regza black flat panel lcd hdtv  52rv535u 1080p 1920 x 1080 full hd cinespeed display srt super resolution technology autoview pixelpure 4g 14bit internal digital video processor to reach 4096 levels of gradation dynalight backlight control ntscatscqam builtin tv tuning double skin thinline bezel deep color black finish,,toshiba,True
37468,Canon PowerShot Black 10 Megapixel Digital Camera - SX10IS,Canon PowerShot Black 10 Megapixel Digital Camera - SX10IS/ 20x Optical Zoom/ Optical Image Stabilizer/ 10.0 Megapixel/ 2.5' Vari-Angle LCD/ DIGIC 4 Image Processor/ Face Detection Self-Timer/ Intelligent Contrast Correction/ MovieSnap Mode/ Print/Share Button/ Black Finish,,canon powershot black 10 megapixel digital camera  sx10is,canon powershot black 10 megapixel digital camera  sx10is 20x optical zoom optical image stabilizer 100 megapixel 25 variangle lcd digic 4 image processor face detection selftimer intelligent contrast correction moviesnap mode printshare button black finish,,canon,True
37469,Canon PowerShot Black 14.7 Megapixel Digital Camera - G10,Canon PowerShot Black 14.7 Megapixel Digital Camera - G10/ 14.7 Megapixel/ 5x Optical Zoom/ Optical Image Stabilizer/ DIGIC 4 Image Processor/ Face Detection Self-Timer/ Intelligent Contrast Correction/ 3.0' PureColor LCD/ Print/Share Button/ Black Finish,,canon powershot black 147 megapixel digital camera  g10,canon powershot black 147 megapixel digital camera  g10 147 megapixel 5x optical zoom optical image stabilizer digic 4 image processor face detection selftimer intelligent contrast correction 30 purecolor lcd printshare button black finish,,canon,True
37474,Canon PowerShot Black 14.7 Megapixel Digital Camera - SD990ISB,Canon PowerShot Black 14.7 Megapixel Digital Camera - SD990ISB/ 14.7 Megapixel/ 3.7x Optical Zoom/ Optical Image Stabilizer/ Optical Viewfinder/ Large High-Quality 2.5' PureColor LCD/ DIGIC 4 Image Processor/ Face Detection Self-Timer/ Intelligent Contrast Correction/ Quick Mode/ Print/Share Button/ Black Finish,,canon powershot black 147 megapixel digital camera  sd990isb,canon powershot black 147 megapixel digital camera  sd990isb 147 megapixel 37x optical zoom optical image stabilizer optical viewfinder large highquality 25 purecolor lcd digic 4 image processor face detection selftimer intelligent contrast correction quick mode printshare button black finish,,canon,True
37477,Canon PowerShot Silver 14.7 Megapixel Digital Camera - SD990IS,Canon PowerShot Silver 14.7 Megapixel Digital Camera - SD990IS/ 14.7 Megapixel/ 3.7x Optical Zoom/ Optical Image Stabilizer/ Optical Viewfinder/ Large High-Quality 2.5' PureColor LCD/ DIGIC 4 Image Processor/ Face Detection Self-Timer/ Intelligent Contrast Correction/ Quick Mode/ Print/Share Button/ Silver Finish,,canon powershot silver 147 megapixel digital camera  sd990is,canon powershot silver 147 megapixel digital camera  sd990is 147 megapixel 37x optical zoom optical image stabilizer optical viewfinder large highquality 25 purecolor lcd digic 4 image processor face detection selftimer intelligent contrast correction quick mode printshare button silver finish,,canon,True
37495,Nintendo DS Lite Cobalt/Black Portable Gaming System - NDSUSGBMKB,Nintendo DS Lite Cobalt/Black Portable Gaming System - NDSUSGBMKB/ Dual 3' TFT Color LCD Touchscreens/ Slimmer Design/ Dual Slot Compatibility (DS Lite/Game Boy Advance Game Paks)/ Twin Ultra Bright LCD Screens/ Up To 19 Hours Continuous Gameplay/ Nintendo Wi-Fi Connection/ Impressive 3D Graphics/ Dual Stereo Speakers/ Cobalt and Black Finish,$139.00,nintendo ds lite cobaltblack portable gaming system  ndsusgbmkb,nintendo ds lite cobaltblack portable gaming system  ndsusgbmkb dual 3 tft color lcd touchscreens slimmer design dual slot compatibility ds litegame boy advance game paks twin ultra bright lcd screens up to 19 hours continuous gameplay nintendo wifi connection impressive 3d graphics dual stereo speakers cobalt and black finish,139.0,nintendo,False
37496,Nintendo DS Lite Onyx Black Portable Gaming System - NDSUSGSKB,Nintendo DS Lite Onyx Black Portable Gaming System - NDSUSGSKB/ Dual 3' TFT Color LCD Touchscreens/ Slimmer Design/ Dual Slot Compatibility (DS Lite/Game Boy Advance Game Paks)/ Twin Ultra Bright LCD Screens/ Up To 19 Hours Continuous Gameplay/ Nintendo Wi-Fi Connection/ Impressive 3D Graphics/ Dual Stereo Speakers/ Onyx Black Finish,$139.00,nintendo ds lite onyx black portable gaming system  ndsusgskb,nintendo ds lite onyx black portable gaming system  ndsusgskb dual 3 tft color lcd touchscreens slimmer design dual slot compatibility ds litegame boy advance game paks twin ultra bright lcd screens up to 19 hours continuous gameplay nintendo wifi connection impressive 3d graphics dual stereo speakers onyx black finish,139.0,nintendo,False
37497,Nintendo DS Lite Metallic Silver Portable Gaming System - NDSUSGSVB,Nintendo DS Lite Metallic Silver Portable Gaming System - NDSUSGSVB/ Dual 3' TFT Color LCD Touchscreens/ Slimmer Design/ Dual Slot Compatibility (DS Lite/Game Boy Advance Game Paks)/ Twin Ultra Bright LCD Screens/ Up To 19 Hours Continuous Gameplay/ Nintendo Wi-Fi Connection/ Impressive 3D Graphics/ Dual Stereo Speakers/ Metallic Silver Finish,$139.00,nintendo ds lite metallic silver portable gaming system  ndsusgsvb,nintendo ds lite metallic silver portable gaming system  ndsusgsvb dual 3 tft color lcd touchscreens slimmer design dual slot compatibility ds litegame boy advance game paks twin ultra bright lcd screens up to 19 hours continuous gameplay nintendo wifi connection impressive 3d graphics dual stereo speakers metallic silver finish,139.0,nintendo,False
37499,Nintendo DS Lite Metallic Rose Portable Gaming System - NDSUSGSZPB,Nintendo DS Lite Metallic Rose Portable Gaming System - NDSUSGSZPB/ Dual 3' TFT Color LCD Touchscreens/ Slimmer Design/ Dual Slot Compatibility (DS Lite/Game Boy Advance Game Paks)/ Twin Ultra Bright LCD Screens/ Up To 19 Hours Continuous Gameplay/ Nintendo Wi-Fi Connection/ Impressive 3D Graphics/ Dual Stereo Speakers/ Metallic Rose Finish,$139.00,nintendo ds lite metallic rose portable gaming system  ndsusgszpb,nintendo ds lite metallic rose portable gaming system  ndsusgszpb dual 3 tft color lcd touchscreens slimmer design dual slot compatibility ds litegame boy advance game paks twin ultra bright lcd screens up to 19 hours continuous gameplay nintendo wifi connection impressive 3d graphics dual stereo speakers metallic rose finish,139.0,nintendo,False
37531,Case Logic Vertical Universal Leather BlackBerry Case - CLP104BB,Case Logic Vertical Universal Leather BlackBerry Case - CLP104BB/ 360 Degree Swivel Belt Clip/ Magnetic Closure/ Soft Internal Lining/ Expandable Elastic Sides/ Compatible With Most BlackBerrys/ Leather Fabric/ Black Finish,$15.00,case logic vertical universal leather blackberry case  clp104bb,case logic vertical universal leather blackberry case  clp104bb 360 degree swivel belt clip magnetic closure soft internal lining expandable elastic sides compatible with most blackberrys leather fabric black finish,15.0,case,False
37539,Sony Blu-Ray Disc Player - BDPS550,Sony Blu-Ray Disc Player - BDPS550/ Decode Dolby TrueHD And dts HD Internally/ Full HD 1080 Video Output/ 24p True Cinema/ DVD Upscaling To 1080p Via HDMI/ BRAVIA Theatre Sync (HDMI-CEC)/ BD/DVD/CD Playback And AVCHD With x.v. Color Output/ Dolby Digital Plus Decoding/ Backlit Remote/ Glass Front Finish,,sony bluray disc player  bdps550,sony bluray disc player  bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync hdmicec bddvdcd playback and avchd with xv color output dolby digital plus decoding backlit remote glass front finish,,sony,True
37558,Nintendo DS Lite Crimson/Black Portable Gaming System - NDSUSGSRMKB,Nintendo DS Lite Crimson/Black Portable Gaming System - NDSUSGSRMKB/ Dual 3' TFT Color LCD Touchscreens/ Slimmer Design/ Dual Slot Compatibility (DS Lite/Game Boy Advance Game Paks)/ Twin Ultra Bright LCD Screens/ Up To 19 Hours Continuous Gameplay/ Nintendo Wi-Fi Connection/ Impressive 3D Graphics/ Dual Stereo Speakers/ Crimson/Black Finish,$139.00,nintendo ds lite crimsonblack portable gaming system  ndsusgsrmkb,nintendo ds lite crimsonblack portable gaming system  ndsusgsrmkb dual 3 tft color lcd touchscreens slimmer design dual slot compatibility ds litegame boy advance game paks twin ultra bright lcd screens up to 19 hours continuous gameplay nintendo wifi connection impressive 3d graphics dual stereo speakers crimsonblack finish,139.0,nintendo,False
37589,BlueAnt Bluetooth Voice Control Headset - V1,BlueAnt Bluetooth Voice Control Headset - V1/ Voice Control User Interface/ Voice Isolation Technology/ Dual Microphones/ Pairs With Up To 8 Bluetooth Devices/ Up To 5 Hours Talk-Time/ 3 Charging Options,$119.00,blueant bluetooth voice control headset  v1,blueant bluetooth voice control headset  v1 voice control user interface voice isolation technology dual microphones pairs with up to 8 bluetooth devices up to 5 hours talktime 3 charging options,119.0,blueant,False
37606,Netgear Prosafe 5 Port Gigabit Ethernet Desktop Switch - GS105NA,Netgear Prosafe 5 Port Gigabit Ethernet Desktop Switch - GS105NA/ Auto-Switching Ethernet Connection/ Supports Windows And Macintosh Platforms/ Dual Color LEDs/ AutoUplink Technology/ Compact Metal Case/ Fanless Design/ Plug-And-Play Installation,$55.00,netgear prosafe 5 port gigabit ethernet desktop switch  gs105na,netgear prosafe 5 port gigabit ethernet desktop switch  gs105na autoswitching ethernet connection supports windows and macintosh platforms dual color leds autouplink technology compact metal case fanless design plugandplay installation,55.0,netgear,False
37623,Jabra Bluetooth Headset - BT2070,"Jabra Bluetooth Headset - BT2070/ Up To 5.5 Hours Talk Time/ Up To 200 Hours Standby Time/ Earhook Included/ Bluetooth 2.0+ EDR & eSCO Technology/ Auto-Pairing/ Discreet Light/ Answer/End, Redial And Voice Dial Features/ USB Micro-B, 5-Pin Charging Plug",$49.00,jabra bluetooth headset  bt2070,jabra bluetooth headset  bt2070 up to 55 hours talk time up to 200 hours standby time earhook included bluetooth 20 edr  esco technology autopairing discreet light answerend redial and voice dial features usb microb 5pin charging plug,49.0,jabra,False
37646,Canon Printer Black Ink Cartridge - CLI221BLK,"Canon Printer Black Ink Cartridge - CLI221BLK/ FINE Technology For Exceptional Sharpness And Detail/ Compatible With PIXMA iP3600, PIXMA iP4600, PIXMA MP620 And PIXMA MP980",,canon printer black ink cartridge  cli221blk,canon printer black ink cartridge  cli221blk fine technology for exceptional sharpness and detail compatible with pixma ip3600 pixma ip4600 pixma mp620 and pixma mp980,,canon,True
